"","1.BC31","1.BC39","1.BC47","1.CR3","2.BC10","2.BC11","2.BC27","2.BC2","2.BC30","2.BC35","2.BC36","2.BC38","2.BC3","2.BC41","2.BC4","2.BC59","2.BC5","2.BC6","2.BC7","2.BC8","2.BC93","2.BC9","2.CR12","2.CR15","3.BC12","3.BC50","3.BC55","3.BC58","3.BC62","3.BC74","3.BC75","3.BC77","3.BC80","3.BC82","3.BC83","3.BC84","3.BC86","3.CR1","3.CR4","3.CR5","3.CR8"
"hsa-miR-185-3p",92.2645363405869,8.00673710312716,28.4993725138218,0,74.3842350663482,98.9907714601887,79.5482273002075,14.2059994209917,30.5728103064479,89.7789175445262,48.3198177364646,156.555768586723,122.365106724476,28.735430198562,79.3155357902835,95.6088361366207,65.336473167265,77.4905003848485,100.961385218674,45.0412220399535,32.5863666802434,142.192449136897,71.4224297521705,365.880142494597,0,0,0.479120540389007,0,0,0.564695923595949,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-185-5p",1113.32540517642,444.373909223557,1150.93619767357,407.29751605687,7075.32757953129,3839.23667690191,6027.10402177905,2229.43994087849,2447.43391979512,1970.26610318825,740.903871959124,4873.10892378672,5167.88634066369,2146.73981564207,4637.97595533683,1728.50050116232,3710.56720529093,2380.0653689632,5919.65995358101,2250.25945311608,1111.55717453719,4407.96592324381,5823.02868450049,6329.72646515652,3682.24733507116,3048.63932862995,2911.13640340361,783.647175173664,697.627922409049,1113.12860459233,1042.85092341575,1450.55052851061,1102.19916223747,906.884734010622,704.287542878831,884.463310382718,387.667929227748,0,9103.57766319023,3228.42569254258,4434.01085978599
"hsa-miR-186-3p",0,0,0,0,12.6074974688726,5.35085251136155,2.65160757667358,1.35295232580873,0,4.87008279133043,0,14.9100731987355,16.3153475632634,0.870770612077636,13.8802187632996,2.5138169010505,5.44470609727209,1.84501191392496,3.19498054489476,0,0,6.66527105329205,2.5207916383119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-186-5p",602.794970758501,183.354279661612,405.567993465926,518.378656799653,1786.48239133924,1492.88785066987,1172.01054888972,610.857975102642,793.283972688359,569.376201125544,966.396354729293,2099.83530882192,1354.17384775086,552.649081798607,1205.59614401231,698.338335111829,754.091794472184,857.930539975108,1325.91692613132,1001.71677816857,343.967203847014,2001.80307300538,1220.9034168224,1331.80371868033,53.3272604644629,9.9304212658956,18.9252613453658,4.31365417526788,3.50240868446343,6.32459434427463,9.19577792335148,9.54649049357747,7.32579503601943,10.206314198846,3.00720556310346,2.95235469031476,1.52711058221398,0,12.0497387997223,6.83023771341871,16.1788877223582
"hsa-miR-187-3p",0,0,0,0,0,0,0,0.225492054301455,0,1.27045638034707,0,0,4.07883689081585,0.870770612077636,1.98288839475709,0.5027633802101,0,1.84501191392496,1.2779922179579,0,0,0,0,0,0,0,0,0.575153890035717,0,0.677635108315138,1.2426726923448,0,0,0,0.687361271566506,0.466161266891805,0,0,0,0,0
"hsa-miR-187-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51602651316635,0,0,0,0,0,0,0,0,0
"hsa-miR-188-5p",0,0,0,0,6.30374873443629,2.67542625568078,0,2.0294284887131,0,0.635228190173534,0,14.9100731987355,4.07883689081585,5.80513741385091,3.96577678951418,1.34070234722693,0,1.84501191392496,5.75096498081057,5.40494664479442,0,0,3.3610555177492,0,0,0,0,0,0,0,0,0.258013256583175,0,0,0.601441112620693,0,0,0,0,0,0.497811929918714
"hsa-miR-18a-3p",24.6038763574898,2.40202113093815,0,0,44.126241141054,13.3771312784039,21.2128606133887,10.1471424435655,6.43638111714693,11.4341074231236,0,22.3651097981033,4.07883689081585,5.80513741385091,19.8288839475709,17.6805122040552,10.8894121945442,7.38004765569985,40.8957509746529,36.0329776319628,3.62070740891593,13.3305421065841,22.6871247448071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18a-5p",0,19.2161690475052,24.1148536655415,0,121.031975701177,42.8068200908924,58.3353666868188,47.8043155119085,41.836477261455,34.9375504595444,16.1066059121549,126.735622189252,53.0248795806061,47.0216130521924,47.5893214741701,55.8067352033211,32.6682365836325,25.8301667949495,76.0405369684953,63.9585352967339,50.6899037248231,71.0962245684486,72.2626936316078,43.9056170993516,15.9981781393389,4.9652106329478,15.0922970222537,3.01955792268751,3.63212752462874,9.03513477753518,14.1664686927307,5.41827838824667,4.21788199043543,4.83456988366391,3.17904588099509,4.04006431306231,1.30895192761198,0,0,11.9529159984827,6.969367018862
"hsa-miR-18b-3p",0,0,0,0,3.78224924066177,0,0,1.12746027150728,0,0.423485460115689,0,0,0,1.16102748277018,0,1.5082901406303,0,3.69002382784993,4.47297276285266,0.90082444079907,0,2.22175701776402,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18b-5p",0,0,0,0,17.6504964564216,2.67542625568078,13.2580378833679,4.50984108602911,4.82728583786019,2.11742730057845,0,27.3351341976818,4.07883689081585,4.93436680177327,5.94866518427126,3.18416807466397,0,5.53503574177489,8.94594552570532,8.10741996719162,0,0,9.2429026738103,0,0,2.97912637976868,0.479120540389007,0.431365417526787,0,0.677635108315138,1.2426726923448,1.0320530263327,0.443987577940572,0.134293607879553,0.343680635783253,0.776935444819675,0.436317309203994,0,0,1.13837295223645,1.24452982479679
"hsa-miR-1908-3p",30.7548454468623,0,0,0,1.26074974688726,2.67542625568078,0,0.450984108602911,0,1.27045638034707,0,0,0,0.870770612077636,1.98288839475709,0.5027633802101,0,7.38004765569985,0.638996108978952,0,0,2.22175701776402,1.6805277588746,0,2.66636302322314,0,0,0,0.0648594200826561,0.11293918471919,0,0,0.221993788970286,0.268587215759106,0.0859201589458132,0,0,0,8.03315919981489,0,0.746717894878071
"hsa-miR-1908-5p",79.962598161842,4.80404226187629,15.345815968981,0,16.3897467095344,72.236508903381,31.819290920083,8.11771395485239,17.700048072154,32.8201231589659,161.066059121549,57.1552805951528,97.8920853795805,6.385651155236,29.7433259213563,34.2717037509885,54.4470609727209,31.3652025367244,15.9749027244738,35.1321531911637,10.8621222267478,17.7740561421121,26.0481802625563,80.4936313488112,330.62901487967,90.36683351965,38.090082960926,16.6794628110358,141.458395200273,61.5518556719584,101.650626233804,57.0209297048816,15.3175714389497,46.7341755420845,54.731141248483,16.781805608105,36.4324953185335,0,500.064160188477,44.9657316133398,40.3227663234158
"hsa-miR-1909-3p",0,0,0,0,0,2.67542625568078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248534538468959,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1909-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995623859837428
"hsa-miR-190a-5p",12.3019381787449,135.313857042849,76.7290798449049,0,424.872664701006,80.2627876704233,326.147731930851,286.149416908547,152.86405153224,87.0262620537742,16.1066059121549,643.618159745416,526.169958915245,124.520197527102,489.773433505001,64.9402699438046,206.898831696339,439.112835514141,530.36677045253,163.049223784632,123.104051903142,857.598208856911,111.755095965161,80.4936313488112,0,0,1.67692189136152,0,0,0.225878369438379,0,0,0,0.537174431518212,0,0,0,0,0,0,0
"hsa-miR-190b-5p",0,14.4121267856289,6.57677827242042,0,26.4757446846324,5.35085251136155,15.9096454600415,9.92165038926403,17.700048072154,9.74016558266086,0,32.3051585972603,8.15767378163171,18.8666965950155,15.8631071580567,4.10590093838248,13.6117652431802,16.6051072253247,29.3938210130318,9.00824440799069,7.24141481783187,22.2175701776402,16.805277588746,0,0,0,0,0,0.129718840165312,0.11293918471919,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-191-3p",0,3.20269484125086,10.9612971207007,0,3.78224924066177,21.4034100454462,10.6064303066943,4.0588569774262,3.21819055857346,12.0693356132971,0,14.9100731987355,0,3.192825577618,0,17.5967183073535,2.72235304863604,1.84501191392496,9.58494163468428,2.70247332239721,7.24141481783187,6.66527105329205,10.9234304326849,7.31760284989193,0,1.48956318988434,0.239560270194503,0.287576945017858,3.04839274388484,3.16229717213731,5.71629438478606,0.774039769749524,0.665981366910857,1.47722968667508,3.09312572204928,1.08770962274754,0.65447596380599,0,6.02486939986117,1.70755942835468,0
"hsa-miR-191-5p",141.472289055567,221.786617756622,449.413181948729,1419.37013171334,809.401337501619,401.313938352116,771.617804812013,648.966132279588,283.200769154465,1280.40828865979,32.2132118243098,462.212269160801,244.730213448951,789.208431413031,402.526344135689,1900.44557719418,168.785889015435,684.499420066162,597.46136189532,396.362753951591,1654.66328587458,328.820038629075,647.843451046159,248.798496896326,373.29082325124,230.385773368778,466.423846068698,169.095243670501,1015.76337791448,1899.52414779205,1477.28929665949,781.264140933853,427.11604997883,484.665630837307,518.012638284308,250.328600320899,326.583505939189,0,825.40710778098,455.918367370699,244.176751625129
"hsa-miR-1911-3p",0,0,0,0,0,0,0,0.225492054301455,0,0,0,0,0,0,0,0,0,0,0,1.80164888159814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1911-5p",0,0,0,0,0,0,0,0,1.60909527928673,0,0,0,0,0.290256870692545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1914-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0.290256870692545,0,0.335175586806733,0,0,0.638996108978952,0,0,0,0,0,0,0,0,0,0,0,0.745603615406877,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1914-5p",0,0,0,0,0,0,0,0,0,0.423485460115689,0,0,0,0,0,0.335175586806733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1915-3p",0,0,2.19225942414014,0,0,0,0,0,0,0.211742730057845,0,0,0,0,0,0,0,0,0,0,0,2.22175701776402,0,0,2.66636302322314,0,0.71868081058351,0,0.389156520495936,0,0,0.258013256583175,0,0,0,0,0,0,0,0,0
"hsa-miR-192-3p",0,0,0,12.3423489714203,1.26074974688726,0,2.65160757667358,0,0,0.211742730057845,0,0,4.07883689081585,0,0,0.167587793403367,0,0,0.638996108978952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-192-5p",239.887794485526,430.762456148241,206.072385869173,209.819932514145,838.398581680026,444.120758443009,700.024400241826,450.082140385705,682.256398417574,196.285510763622,64.4264236486195,847.389160128134,469.066242443823,541.038806970905,519.516759426357,215.769284006835,215.065890842247,632.839086476263,519.503836599888,562.114451058619,275.173763077611,386.585721090939,546.171521634245,212.210482646866,10.6654520928926,0,3.35384378272305,0,0.194578260247968,0.790574293034328,0.994138153875836,0,1.99794410073257,0.671468039397765,1.54656286102464,0.62154835585574,0,0,0,2.2767459044729,0
"hsa-miR-193a-3p",0,0,0,0,0,0,0,0.225492054301455,1.60909527928673,0,0,0,0,0,3.96577678951418,0.0837938967016833,0,0,0.638996108978952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-193a-5p",209.132949038664,77.6653499003334,157.84267853809,74.0540938285219,192.89471127375,543.111529903198,243.94789705397,75.765330245289,127.118527063652,101.001282237592,112.746241385084,211.226036982086,354.858809500979,136.130472354804,220.100611818037,66.6999417745399,323.960012787689,267.52672751912,191.698832693686,76.5700774679209,47.0691963159071,191.071103527706,112.595359844598,717.125079289409,437.283535808596,68.5199067346796,154.037253735066,42.4175993901341,19.8469825452928,33.0911811227226,40.2625952319714,57.7949694746312,42.6228074822949,76.5473564913452,65.5570812756555,72.8765447240855,39.0503991737574,0,341.409265992133,108.714616938581,41.0694842182939
"hsa-miR-193b-3p",0,0,0,0,1.26074974688726,10.7017050227231,0,0.450984108602911,0,0,0,0,0,0.870770612077636,0,0.0837938967016833,2.72235304863604,0,0.638996108978952,0,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-193b-5p",36.9058145362348,18.4154953371925,19.7303348172613,0,2.52149949377452,61.5348038806579,0,4.0588569774262,14.4818575135806,6.98751009190888,16.1066059121549,2.48501219978925,12.2365106724476,6.96616489662109,15.8631071580567,5.78177887241615,19.0564713404523,9.22505956962482,8.30694941672637,3.60329776319628,3.62070740891593,17.7740561421121,14.2844859504341,36.5880142494597,61.3263495341323,5.46173169624258,5.98900675486259,13.5161164158393,5.77248838735639,4.96932412764435,2.48534538468959,3.0961590789981,6.88180745807886,9.53484615944826,14.1768262260592,18.0249023198165,8.07187022027388,0,56.2321143987042,8.53779714177339,9.70733263341492
"hsa-miR-194-3p",0,1.60134742062543,0,0,0,0,0,0,0,0,0,0,0,0.290256870692545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-194-5p",12.3019381787449,112.09431944378,21.9225942414014,74.0540938285219,150.029219879584,82.9382139261041,140.5352015637,138.001137232491,173.782290162967,50.8182552138827,48.3198177364646,156.555768586723,24.4730213448951,217.112139278024,91.212866158826,63.2643920097709,13.6117652431802,119.925774405123,88.1814630390953,64.859359737533,86.8969778139824,59.9874394796285,184.858053476206,29.2704113995677,0,0,1.19780135097252,0,0,0.11293918471919,1.73974176928271,0,0.221993788970286,0.537174431518212,0.687361271566506,0.155387088963935,0.436317309203994,0,2.00828979995372,0,0
"hsa-miR-195-3p",0,0.800673710312716,0,0,0,0,0,0,0,0,0,0,0,0.580513741385091,0,0.0837938967016833,0,0,0,0,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-195-5p",0,24.8208850196942,6.57677827242042,12.3423489714203,16.3897467095344,5.35085251136155,10.6064303066943,16.6864120183077,54.7092394957489,13.3397919936442,0,44.7302195962065,0,18.5764397243229,3.96577678951418,6.61971783943298,0,3.69002382784993,16.6138988334527,19.8181376975795,54.310611133739,2.22175701776402,7.5623749149357,0,0,2.97912637976868,9.34285053758563,2.30061556014287,0.32429710041328,4.51756738876759,4.72215623091022,8.51443746724477,8.87975155881143,8.05761647277318,10.0526585966601,4.35083849099018,2.61790385522396,0,2.00828979995372,4.5534918089458,2.73796561455293
"hsa-miR-196a-3p",0,0,0,0,0,0,0,0,0,0.211742730057845,0,2.48501219978925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-196a-5p",0,0.800673710312716,4.38451884828028,0,0,0,0,0.901968217205821,1.60909527928673,1.05871365028922,0,4.9700243995785,0,0.290256870692545,3.96577678951418,0.670351173613467,0,0,1.2779922179579,1.80164888159814,7.24141481783187,0,0,0,0,0,0,0,0,0.790574293034328,0,0,0,0.134293607879553,0.0859201589458132,0.155387088963935,0,0,0,0,0
"hsa-miR-196b-5p",61.5096908937246,97.6821926581513,109.612971207007,148.108187657044,90.7739817758825,53.5085251136155,23.8644681900622,33.3728240366154,91.7184309193437,38.9606623306434,112.746241385084,340.446671371127,61.1825533622378,61.8247134575122,59.4866518427126,41.3941849706316,29.9458835349965,66.4204289012987,42.8127393015898,28.8263821055702,86.8969778139824,42.2133833375163,63.0197909577975,29.2704113995677,0,1.98608425317912,4.31208486350106,0,0.518875360661249,1.46820940134947,1.73974176928271,1.0320530263327,0.665981366910857,0.537174431518212,0.687361271566506,0.62154835585574,0.436317309203994,0,0,3.41511885670935,0
"hsa-miR-197-3p",18.4529072681174,12.8107793650035,37.2684102103824,0,85.7309827883335,58.8593776249771,71.5934045701867,23.0001895387484,28.9637150271612,46.5834006127258,0,54.6702683953635,8.15767378163171,51.085209241888,43.6235446846559,62.5102469394558,10.8894121945442,36.9002382784993,79.874513622369,50.4461686847479,47.0691963159071,28.8828412309322,53.7768882839872,14.6352056997839,0,1.98608425317912,6.7076875654461,2.58819250516073,6.3562231681003,24.394863899345,15.4091413850755,9.80450375016064,1.77595031176229,11.8178374934007,7.1313731925025,7.92474153716068,5.89028367425391,0,2.00828979995372,5.12267828506403,1.24452982479679
"hsa-miR-197-5p",0,2.40202113093815,0,0,0,0,0,0,0,1.05871365028922,0,0,0,0.870770612077636,0,0.335175586806733,0,0,1.2779922179579,0.90082444079907,0,0,0,0,0,0,1.43736162116702,0.287576945017858,0.389156520495936,0.338817554157569,1.73974176928271,1.54807953949905,0.221993788970286,0.805761647277318,0,1.08770962274754,0.872634618407987,0,0,0.569186476118226,1.7423417547155
"hsa-miR-1972",0,0,0,0,0,0,0,0.225492054301455,0,0,0,0,0,0.290256870692545,1.98288839475709,0.0837938967016833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1976",0,8.00673710312716,13.1535565448408,0,17.6504964564216,16.0525575340847,10.6064303066943,3.15688876022037,11.2636669550071,4.87008279133043,0,14.9100731987355,0,8.12719237939127,5.94866518427126,4.27348873178585,0,7.38004765569985,8.94594552570532,2.70247332239721,18.1035370445797,0,7.5623749149357,0,0,1.48956318988434,0.958241080778014,0,0,0,0,0.258013256583175,0,0,0,0,0,0,0,0,0.995623859837428
"hsa-miR-198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8402638794373,0,2.66636302322314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-199a-3p",141.472289055567,690.981411999874,252.109833776116,345.585771199769,678.283363825345,216.709526710143,1126.93322008627,661.59368732047,883.393308328416,1938.50469367957,96.6396354729293,2544.65249258419,469.066242443823,781.371495904332,652.370281875082,883.690434615953,277.680010960876,1547.96499578304,653.054023376489,337.809165299651,1089.8329300837,288.828412309322,825.139129607429,117.081645598271,0,7.4478159494217,19.4043818857548,2.30061556014287,13.6204782173578,50.0320588306011,41.7538024627851,13.1586760857419,8.43576398087086,19.3382795346556,12.8021036829262,9.3232253378361,7.41739425646789,0,0,25.0442049492019,1.99124771967486
"hsa-miR-199a-5p",12.3019381787449,8.80741081343987,15.345815968981,0,36.5617426597305,29.4296888124885,26.5160757667358,24.8041259731601,14.4818575135806,80.2504946919232,0,77.0353781934668,44.8672057989744,18.5764397243229,61.4695402374697,57.4826131373548,24.5011774377244,47.9703097620491,47.9247081734214,9.90906884878977,43.4484889069912,55.5439254441005,42.013193971865,7.31760284989193,0,0,0.958241080778014,0,1.23232898157047,0.903513477753518,2.73387992315855,1.54807953949905,0.887975155881143,1.74581690243419,0,0.155387088963935,0,0,0,1.13837295223645,0
"hsa-miR-199b-3p",123.019381787449,622.924146623293,217.033682989874,234.504630456986,619.028125721644,230.086657988547,1036.77856247937,625.063974523634,885.002403607702,1723.16233721074,128.852847297239,2340.88149220147,416.041362863217,736.091424076295,660.30183545411,785.651575474983,274.95765791224,1457.55941200072,628.13317512631,292.767943259698,1017.41878190538,295.493683362614,757.077755373008,102.446439898487,0,5.95825275953736,16.0505381030317,2.4444040326518,11.0261014140515,41.2228024225043,36.534577154937,12.3846363159924,7.32579503601943,15.8466457297873,9.88081827876852,9.7893866047279,6.32660098345791,0,0,23.3366455208473,1.7423417547155
"hsa-miR-199b-5p",0,1.60134742062543,0,0,30.2579939252942,2.67542625568078,15.9096454600415,4.73533314033056,0,2.96439822080983,0,12.4250609989463,4.07883689081585,8.99796299146891,13.8802187632996,3.0165802812606,2.72235304863604,5.53503574177489,15.3359066154948,7.20659552639256,18.1035370445797,13.3305421065841,2.5207916383119,0,0,0.99304212658956,0,0,0,0.338817554157569,1.2426726923448,0,0.887975155881143,0,0,0,0,0,0,0,0
"hsa-miR-19a-3p",36.9058145362348,32.0269484125086,63.5755233000641,148.108187657044,619.028125721644,315.700298170332,490.547401684613,201.138912436898,263.891625803024,120.693356132971,112.746241385084,516.882537556164,354.858809500979,206.082378191707,168.545513554352,136.584051623744,87.1152975563534,164.206060339322,309.913112854792,167.553345988627,130.345466720974,273.276113184974,338.626343413232,241.480894046434,0,0,0,0,0,0,0,0,0,0,0.171840317891626,0,0,0,0,0,0.746717894878071
"hsa-miR-19b-1-5p",0,1.60134742062543,0,0,7.56449848132355,10.7017050227231,2.65160757667358,2.70590465161746,0,2.32917003063629,0,2.48501219978925,0,1.16102748277018,7.93155357902835,1.92725962413872,2.72235304863604,5.53503574177489,0,0.90082444079907,0,8.88702807105607,0.8402638794373,21.9528085496758,0,0,0.958241080778014,0,0,0.11293918471919,0,0.774039769749524,0,0,0,0,0,0,0,0,0
"hsa-miR-19b-3p",252.189732664271,112.09431944378,254.302093200256,296.216375314088,2706.82970656694,1040.74081345982,1978.09925219849,729.466795665208,810.984020760513,378.172515883311,273.812300506633,1687.3232836569,1113.52247119273,644.660509808143,931.957545535831,465.139920591044,675.143556061739,612.543955423088,1362.9787004521,645.891124052933,427.24347425208,1526.34707120388,1341.90141546137,1683.04865547514,5.33272604644629,0,1.67692189136152,0,0.389156520495936,0.338817554157569,0,0,0,0,0.25776047683744,0,0,0,0,1.70755942835468,0.995623859837428
"hsa-miR-200a-3p",6.15096908937246,8.00673710312716,21.9225942414014,111.081140742783,22.6934954439706,18.7279837897654,58.3353666868188,10.3726344978669,14.4818575135806,10.7988792329501,16.1066059121549,29.820146397471,8.15767378163171,14.5128435346273,11.8973303685425,8.46318356687002,5.44470609727209,46.1252978481241,4.47297276285266,13.512366611986,50.6899037248231,6.66527105329205,7.5623749149357,29.2704113995677,29.3299932554546,1.48956318988434,0.239560270194503,0,0,0,0.248534538468959,0.51602651316635,0,0.671468039397765,0,0.155387088963935,0.218158654601997,0,12.0497387997223,0.569186476118226,0
"hsa-miR-200a-5p",0,0,0,0,0,0,0,0.225492054301455,0,0.211742730057845,0,0,0,0,0,0.0837938967016833,0,0,0,0,0,0,0,0,2.66636302322314,0,0.479120540389007,0,0,0,0,0,0,0,0.429600794729066,0,0.218158654601997,0,0,0,0
"hsa-miR-200b-3p",0,2.40202113093815,0,12.3423489714203,1.26074974688726,0,13.2580378833679,5.18631724893347,1.60909527928673,2.54091276069414,16.1066059121549,9.940048799157,4.07883689081585,2.32205496554036,1.98288839475709,2.26243521094545,2.72235304863604,7.38004765569985,0.638996108978952,2.70247332239721,25.3449518624115,0,1.6805277588746,0,2.66636302322314,0.49652106329478,0,1.43788472508929,0,0,0.994138153875836,0,0,2.0144041181933,0.171840317891626,0,0.436317309203994,0,0,1.13837295223645,1.7423417547155
"hsa-miR-200b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837938967016833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25776047683744,0,0,0,0,0,0
"hsa-miR-200c-3p",0,12.0101056546907,4.38451884828028,0,5.04299898754903,0,31.819290920083,3.15688876022037,6.43638111714693,6.56402463179319,16.1066059121549,7.45503659936775,16.3153475632634,4.64410993108073,1.98288839475709,4.44107652518922,2.72235304863604,12.9150833974747,2.55598443591581,7.20659552639256,3.62070740891593,13.3305421065841,5.0415832766238,0,47.9945344180166,6.95129488612692,3.35384378272305,5.8953273728661,4.99417534636452,4.06581064989083,4.72215623091022,2.32211930924857,3.77389441249486,5.37174431518212,2.23392413259114,3.41851595720657,1.52711058221398,0,4.01657959990745,9.67617009400984,5.97374315902457
"hsa-miR-202-3p",0,0,0,0,0,0,0,0,0,0,0,4.9700243995785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99304212658956,0,0,0,0,0,0,0,0,0,0.155387088963935,0,0,0,0.569186476118226,0
"hsa-miR-202-5p",0,0,0,0,0,0,0,0.450984108602911,0,0,0,0,0,0.290256870692545,0,0,0,0,0,0,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0.0859201589458132,0,0,0,0,0,0
"hsa-miR-203a-3p",276.793609021761,32.0269484125086,177.573013355351,74.0540938285219,57.9944883568139,128.420460272677,821.998348768811,63.5887593130104,35.4000961443081,5.50531098150396,112.746241385084,39.760195196628,40.7883689081585,31.92825577618,25.7775491318421,10.6418248811138,21.7788243890883,92.2505956962482,8.94594552570532,12.611542171187,601.037429880045,46.6568973730444,26.0481802625563,65.8584256490274,0,0,1.43736162116702,0,0,0.11293918471919,0.994138153875836,0,0,0.537174431518212,0,0.466161266891805,0,0,0,1.70755942835468,0
"hsa-miR-203b-5p",270.642639932388,28.8242535712578,153.45815968981,98.7387917713625,60.5159878505884,120.394181505635,79.5482273002075,39.0101253941518,25.7455244685877,7.41099555202456,16.1066059121549,22.3651097981033,28.551858235711,29.3159439399471,19.8288839475709,10.055267604202,19.0564713404523,97.7856314380231,11.5019299616211,12.611542171187,39.8277814980753,48.8786543908084,26.8884441419936,58.5408227991354,0,0,1.19780135097252,0,0,0.11293918471919,0.248534538468959,0,0,0.402880823638659,0,0.31077417792787,0,0,0,2.2767459044729,0
"hsa-miR-204-3p",0,0,0,0,1.26074974688726,2.67542625568078,5.30321515334716,2.0294284887131,0,1.05871365028922,0,7.45503659936775,0,1.74154122415527,3.96577678951418,0.75414507031515,0,0,2.55598443591581,0,0,6.66527105329205,0,7.31760284989193,34.6627193019009,3.47564744306346,0.239560270194503,1.86925014261608,2.59437680330624,2.14584450966461,1.73974176928271,2.83814582241492,4.43987577940571,3.22304658910927,3.8664071525616,0.31077417792787,0.218158654601997,0,62.2569837985654,3.41511885670935,1.7423417547155
"hsa-miR-204-5p",0,1.60134742062543,10.9612971207007,0,0,5.35085251136155,2.65160757667358,2.48041259731601,4.82728583786019,6.56402463179319,0,0,0,1.74154122415527,0,1.84346572743703,2.72235304863604,0,1.2779922179579,0.90082444079907,14.4828296356637,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-205-3p",0,0,0,0,0,0,0,0.225492054301455,0,0,0,2.48501219978925,0,0.290256870692545,0,0,0,0,0,0,0,0,0,0,0,0,1.91648216155603,0,0,0,0,0.51602651316635,0.665981366910857,0.537174431518212,0.25776047683744,0.62154835585574,0,0,0,0,1.24452982479679
"hsa-miR-205-5p",55.3587218043521,6.40538968250173,30.691631937962,0,46.6477406348285,104.34162397155,440.166857727815,69.9025368334511,33.7910008650214,7.19925282196672,48.3198177364646,69.580341594099,69.3402271438695,52.8267504660433,55.5208750531985,14.7477258194963,10.8894121945442,51.660333589899,42.8127393015898,33.3305043095656,463.45054834124,75.5397386039766,64.7003187166721,21.9528085496758,0,0,1.19780135097252,0,0,0.338817554157569,0.745603615406877,0.774039769749524,0,0.402880823638659,0.429600794729066,0,0,0,0,0.569186476118226,0
"hsa-miR-206",0,7.20606339281444,46.0374479069429,148.108187657044,5.04299898754903,5.35085251136155,13.2580378833679,4.28434903172765,0,1.69394184046276,0,0,12.2365106724476,5.80513741385091,0,1.75967183073535,2.72235304863604,1.84501191392496,4.47297276285266,0.90082444079907,18.1035370445797,0,5.8818471560611,0,2.66636302322314,2.4826053164739,2.63516297213954,19.5552322612144,0.194578260247968,3.50111472629488,0.497069076937918,5.1602651316635,12.2096583933657,10.8777822382438,13.6613052723843,9.01245115990823,1.74526923681597,0,0,1.13837295223645,0.995623859837428
"hsa-miR-208a-3p",0,0,0,0,0,0,2.65160757667358,0.225492054301455,0,0,0,2.48501219978925,0,0,0,0,0,0,0.638996108978952,0,0,0,0,0,0,0,0,0,0,0.338817554157569,0,0,0,0.402880823638659,0,0.62154835585574,0,0,0,0,0
"hsa-miR-208a-5p",0,0,0,0,0,5.35085251136155,5.30321515334716,0,0,0,0,0,0,0,1.98288839475709,0,5.44470609727209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
