"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-6815-3p",2.32886945989866,-4.60226767138489,1.19612359545062,-3.8476522734685,0.000119255154610016,0.00422221372816609
"hsa-miR-6823-3p",0.809549215910461,-5.60958890403722,2.01605791571948,-2.78245424414571,0.00539494719590945,0.0524714042341878
"hsa-miR-6836-3p",3.54966270481498,-4.27839936435821,0.994660963515075,-4.3013645063928,1.69749558430008e-05,0.00150652733106632
"hsa-miR-6842-5p",0.79311216820039,-4.6568943332643,1.72963568791238,-2.69241341735093,0.00709369517895872,0.0614210192324475
"hsa-miR-6850-5p",1.31108798216789,-3.81830194723516,1.25624982277444,-3.03944476489748,0.00237014660020194,0.0280467347690563
"hsa-miR-6873-3p",3.51897090030147,-5.01401131644471,1.36683420725128,-3.66833906398052,0.000244131289270234,0.00666666213007177
"hsa-miR-6877-5p",4.22761762001071,-2.17336675707271,0.884530504168104,-2.45708513932682,0.0140069486539094,0.092943304152109
"hsa-miR-7704",2.62062612525786,-3.4088668588269,1.08270788598217,-3.1484640529191,0.0016413090867997,0.0204443763443471
"hsa-miR-7706",4.9936715774032,-1.79463651092843,0.737042043822875,-2.43491741884906,0.0148951886905712,0.097023706149592
"hsa-miR-7847-3p",48.27391860985,-3.56958022697654,0.895793039912015,-3.98482692757597,6.75293262945432e-05,0.00307075127962359
"hsa-miR-877-3p",1.41823780763855,-3.16151763562669,1.17093627841148,-2.69999118988411,0.00693413122755206,0.0607806564390366
"hsa-miR-887-3p",2.89072399422002,-5.12698714099244,1.27703200331404,-4.01476793665886,5.95043124028555e-05,0.00301771870043053
"hsa-miR-939-5p",3.28275966537789,-3.38738328286772,0.995422210510509,-3.40296132344734,0.000666597159863321,0.011832099587574
"hsa-miR-9901",1.94288962362369,-6.24660065728812,1.6796921872079,-3.71889606015948,0.000200095361569958,0.00617002543572323
