"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-122b-5p",0.0477400658759206,-3.24368375057393,4.24822816755768,-0.76353802635764,0.445142593125785,0.726917749168617
"hsa-miR-1233-3p",0.10837839111044,-2.86188111429892,4.24739779430018,-0.6737963461156,0.500440798180327,0.726917749168617
"hsa-miR-1233-5p",0.296643598020512,-3.38187989912571,3.75786900842034,-0.899946190659616,0.368148887130474,0.726917749168617
"hsa-miR-1234-3p",0.278482748299467,-2.01751709140847,3.21592191435188,-0.627352636394803,0.530428107299025,0.726917749168617
"hsa-miR-1236-3p",0.0791194095992248,-3.07241742360818,4.24782969078052,-0.723291103284237,0.469501057528662,0.726917749168617
"hsa-miR-1236-5p",0.129472583648625,-2.81570829865118,4.24707494197166,-0.662975892142845,0.507345994207004,0.726917749168617
"hsa-miR-1237-3p",0.538492531806934,-1.54081492294867,1.87387253193472,-0.822262398690386,0.410927572096421,0.726917749168617
"hsa-miR-1237-5p",0.0772540448489972,-3.3429270974763,4.24817542831391,-0.786908910398528,0.431335191073316,0.726917749168617
"hsa-miR-1238-3p",0.0120497491460866,-3.24369351833905,4.24822817619383,-0.763540324061692,0.445141223382967,0.726917749168617
"hsa-miR-124-3p",1.53567740438526,0.465444121888117,2.08947052033977,0.222756969939175,0.823724659534878,0.918269001900736
"hsa-miR-1246",8.78589588863909,0.109299238634969,0.682452023324237,0.160156662885356,0.872757666656369,0.955014620293797
"hsa-miR-1247-5p",2.56502093766902,1.39142836682372,1.26631648657033,1.09879985104848,0.271855377206277,0.726917749168617
"hsa-miR-1249-3p",2.33808742504207,0.0442017963636259,1.4516807658896,0.0304487029119924,0.975709203536108,1
"hsa-miR-1249-5p",0.0710950624802952,-3.10084766110859,4.24789275230553,-0.729973151847023,0.465406595825532,0.726917749168617
"hsa-miR-1250-5p",2.53940481424697,-1.69069578752935,1.36442729950231,-1.23912486077202,0.215299261540652,0.726917749168617
"hsa-miR-1251-5p",0.0255157115262639,-3.00800110134968,4.2476910898292,-0.708149683613324,0.478852308802994,0.726917749168617
"hsa-miR-1255a",0.0463135224569712,-3.24368624495886,4.24822815829959,-0.763538615180497,0.445142242107382,0.726917749168617
"hsa-miR-1255b-2-3p",0.0951518904227972,-3.12525234858965,2.84907848944784,-1.09693445096886,0.272670047403589,0.726917749168617
"hsa-miR-1255b-5p",11.7807024110896,-0.390877161359996,0.672417466831839,-0.581301320445543,0.561037390827444,0.73379975213478
"hsa-miR-1256",0.00912318944863973,-3.30384176264004,4.24833843719766,-0.777678570452913,0.436758528569265,0.726917749168617
"hsa-miR-125a-3p",2.69618267342994,-0.573186323886348,0.850509806661719,-0.673932645334361,0.500354136260072,0.726917749168617
"hsa-miR-125a-5p",194.143405710935,1.39141005759105,1.04568103886889,1.33062569356343,0.183312203908605,0.726917749168617
"hsa-miR-125b-1-3p",0.3673662689563,-1.95227853449927,2.2010492343263,-0.886976312956862,0.375091653436147,0.726917749168617
"hsa-miR-125b-2-3p",5.82177555722211,0.352047674094134,1.53110272529486,0.229930799728892,0.818145542710745,0.913933932697541
"hsa-miR-125b-5p",115.364436757497,1.74361401943273,1.3790298304715,1.26437730417809,0.206094635005327,0.726917749168617
"hsa-miR-126-3p",2458.90276193557,1.03423932733766,0.618342390900172,1.67259974822691,0.0944061165081267,0.726917749168617
"hsa-miR-126-5p",395.88826876934,0.972079114982207,0.760596856688638,1.27804776792569,0.201232584019276,0.726917749168617
"hsa-miR-1260a",3.37934184639286,-0.686360299311134,0.897401401008444,-0.764830875614685,0.444372259678975,0.726917749168617
"hsa-miR-1260b",2.6722205550518,-0.0766459320719539,0.969475329449838,-0.0790591877314189,0.936985545333606,1
"hsa-miR-1261",0.790771247491181,-1.37502826979161,1.40206175888368,-0.980718760125377,0.326731449971461,0.726917749168617
"hsa-miR-1262",0.0132815514502408,0,4.24837661224128,0,1,1
"hsa-miR-1266-5p",0.620390230352634,-4.44702331034487,3.15658317535887,-1.40880916589163,0.158891604124909,0.726917749168617
"hsa-miR-1268a",1.43279699482202,-2.53952034047102,1.34790530880951,-1.88404951288007,0.0595582784211078,0.726917749168617
"hsa-miR-1268b",3.60329094006601,-1.47088882747692,1.29214962704825,-1.13832701467939,0.25498395762505,0.726917749168617
"hsa-miR-1269a",0.0359144506571976,-3.10084766110842,4.24789275230553,-0.729973151846982,0.465406595825557,0.726917749168617
"hsa-miR-127-3p",88.2942212210495,0.606388348351301,0.89452385200284,0.677889524123473,0.497841742656347,0.726917749168617
